dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"2,055 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,"2055 Sq Ft Cozy Flat For Rent In Bashundhara R-a, With Impressive Features And Price.",/en/property/details-5237946.html,35000.0
"1,911 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Emanate Your Knack For Gardening By Renting This 1911 Sq. Ft Flat At Bashundhara R-A -Block A With Massive Balconies,/en/property/details-3875341.html,45000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,"To Secure Your Better State Of Living, Consider Renting This 1200 Sq Ft Apartment In Bashundhara, Block K",/en/property/details-5182996.html,20000.0
"1,910 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,"For Rental Purpose 1910 Sq Ft Commendable Designed Apartment Is Available In Bashundhara, Block A",/en/property/details-3875358.html,45000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"Bright And Cozy Apartment Featuring 800 Sq Ft Space Is Up For Rent In Bashundhara, Block G",/en/property/details-3651253.html,18000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,"Well Facilitated 1200 Sq Ft Residence Is Ready For Rent In Bashundhara, Block K",/en/property/details-5182994.html,20000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,1250 Sq Ft Flat For Rent In Bashundhara R-a With High Quality Facilities,/en/property/details-5001346.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,You can find a wonderful 1250 SQ FT flat for rent in Bashundhara R-A,/en/property/details-5001350.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,Take rent of a nicely done 1250 SQ FT residential flat located at Bashundhara R-A,/en/property/details-5001351.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,"This suitable 1250 SQ FT residential flat is waiting to get rented at Bashundhara R-A, Block J",/en/property/details-5001352.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,This convenient 1250 SQ FT residential home is waiting to get rented at Bashundhara R-A,/en/property/details-5001353.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,Be the dweller of this beautiful 1250 SQ FT residential home vacant for rent at Bashundhara R-A,/en/property/details-5001354.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,Be the occupant of this 1250 SQ FT residential apartment vacant for rent at Bashundhara R-A,/en/property/details-5001355.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,A well-featured rental 1250 SQ FT flat is ready for you to own at Bashundhara R-A,/en/property/details-5001347.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,A well sized 1250 SQ FT apartment is available for rent at Bashundhara R-A,/en/property/details-5001348.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,A well-featured rental 1250 SQ FT residence is ready for you to own at Bashundhara R-A,/en/property/details-5001349.html,25000.0
"2,000 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block C,Get this 2000 SQ FT residential flat vacant for rent at Bashundhara R-A,/en/property/details-3238593.html,40000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,2100 SQ FT an amazing flat is now for rent in Bashundhara R-A,/en/property/details-3841869.html,30000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,A very beautiful 2200 SQ FT flat is now available for rent in Bashundhara R-A,/en/property/details-3836606.html,35000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,"A very beautiful 2100 SQ FT flat is now available for rent in Bashundhara R-A, Block J",/en/property/details-3841868.html,30000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,Be the awaited occupant of 2100 SQ FT residential home waiting to get rented at Bashundhara R-A,/en/property/details-3841867.html,30000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,Be the awaited occupant of 2100 SQ FT residential home waiting to get rented at Bashundhara R-A,/en/property/details-3841870.html,30000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,"This reasonable 2100 SQ FT residential home is ready for rent at Bashundhara R-A, Block J",/en/property/details-3841872.html,30000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,A 2200 SQ FT very reasonable medium flat is available for rent at Bashundhara R-A,/en/property/details-3836604.html,35000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,A 2200 SQ FT very reasonable medium flat is available for rent at Bashundhara R-A,/en/property/details-3836600.html,35000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,2100 SQ FT road sided apartment for rent in Bashundhara R-A,/en/property/details-3841871.html,30000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block J,"Bringing you a 800 SQ FT home for rent, in Bashundhara R-A, Block J",/en/property/details-3836597.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block J,"Bringing you a 800 SQ FT home for rent, in Bashundhara R-A",/en/property/details-3836599.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block J,Consider moving into this apartment of 800 SQ FT in Bashundhara R-A for rent,/en/property/details-3836596.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block J,Consider moving into this apartment of 800 SQ FT in Bashundhara R-A for rent,/en/property/details-3836598.html,20000.0
"1,365 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A strongly built 1365 SQ FT flat is available for rental purpose at Bashundhara R-A,/en/property/details-3849420.html,25000.0
"1,420 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Get this 1420 SQ FT residential flat vacant for rent at Bashundhara R-A,/en/property/details-3849419.html,28000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,Rent This 1650 Sq Ft Flat With The Availability Of Essential Homely Characteristics In Bashundhara R/A,/en/property/details-3864141.html,22000.0
"2,100 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,2100 Square Feet Residential Apartment To Rent In Bashundhara R/A,/en/property/details-3215110.html,45000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Bringing you a 1150 SQ FT home for rent, in Bashundhara R-A",/en/property/details-3215915.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Bringing you a 1150 SQ FT home for rent, in Bashundhara R-A",/en/property/details-3215917.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Consider moving into this apartment of 1150 SQ FT in Bashundhara R-A for rent,/en/property/details-3215921.html,25000.0
"2,300 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Consider moving into this apartment of 2300 SQ FT in Bashundhara R-A for rent,/en/property/details-3216766.html,55000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"In An Ideal Location Of Bashundhara R-a, A 1150 Sq Ft Flat Is Ready To Rent",/en/property/details-3215920.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,This Wonderful Flat Is Set For Rent With An Amazing Floor Plan Which Is 1150 Sq Ft In Bashundhara R-a,/en/property/details-3215916.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,A Well-designed Lifestyle Destination With A Lovely View Is Now Waiting For You At Bashundhara R-a,/en/property/details-3215914.html,25000.0
"2,100 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Be the dweller of this beautiful 2100 SQ FT residential property vacant for rent at Bashundhara R-A,/en/property/details-5382181.html,32000.0
"2,000 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,With An Awesome Environment A 2000 Sq Ft Flat Is Vacant For Rent In Bashundhara R-a,/en/property/details-3640387.html,35000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Here Is A Available Flat Of 1350 Sq Ft Waiting For Rent At Bashundhara Near International School Dhaka,/en/property/details-3173718.html,22000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Exquisite Flat For Rent In Bashundhara Nearby Islamic Research Center,/en/property/details-3173717.html,22000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Get Ready To Rent This Ideally Maintained 1350 Sq Ft Apartment Located In Bashundhara,/en/property/details-3173716.html,22000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Express Your Individuality At This 1450 Sq Ft Apartment In Bashundhara R-a Nearby Islamic Research Center,/en/property/details-3639334.html,28000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,1500 Sq Ft Flat With Good Features Is Available For Rent In Bashundhara R-a,/en/property/details-3067394.html,23000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1300 SQ FT residential apartment is set to get rented sited at Bashundhara R-A,/en/property/details-3091514.html,22000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,2100 Sq Ft Residential Apartment Is Set To Get Rented Sited At Bashundhara R-a,/en/property/details-3629626.html,45000.0
"1,420 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Be the occupant of this 1420 SQ FT residential home vacant for rent at Bashundhara R-A,/en/property/details-3849417.html,27000.0
"1,345 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,"A well-featured rental 1345 SQ FT residential property is ready for you to own at Bashundhara R-A, Block F",/en/property/details-3849418.html,25000.0
"1,420 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A well-featured rental 1420 SQ FT residential property is ready for you to own at Bashundhara R-A,/en/property/details-3849421.html,27000.0
"1,345 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A well-featured rental 1345 SQ FT residential property is ready for you to own at Bashundhara R-A,/en/property/details-3849422.html,25000.0
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block F,A worthwhile 750 SQ FT residential home is ready for rent at Bashundhara R-A,/en/property/details-5013522.html,17000.0
"1,000 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,Be the tenant of a 1000 SQ FT residential flat waiting to get rented at Bashundhara R-A,/en/property/details-3655830.html,19000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Find Your Desired Apartment At This Ready 800 Sq Ft Flat For Rent At Bashundhara R-a Close To Baitul Jannat Jame Mosque,/en/property/details-5377942.html,20000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,"Sophisticated Style! This 1300 Sq Ft Flat For Rent In Block A, Bashundhara R-a Is All About It",/en/property/details-3067051.html,28000.0
"1,435 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,A Comfortable And Convenient 1435 Sq. Ft House Is Ready For Rent At Bashundhara R-A-Block D.,/en/property/details-3639634.html,20000.0
"1,280 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"This Residential Apartment Of 1280 Sq Ft Is Available For Rent In Bashundhara, Block E",/en/property/details-3771560.html,18000.0
"1,200 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block F,"Properly Designed This 1200 Sq Ft Apartment Is Now Up For Rent In Block F, Bashundhara R-a Nearby Ific Bank Limited",/en/property/details-4841496.html,23000.0
"1,200 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block F,"Built With Modern Amenities, Check This 1200 Sq Ft Flat For Rent At Block F, Bashundhara R-a Viquarunnisa Noon School And College",/en/property/details-4841495.html,23000.0
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Seize The Opportunity To Rent This Wonderful 1200 Sq Ft In Bashundhara, Block D",/en/property/details-3215276.html,25000.0
"1,200 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block F,Check This Cozy And Nice Flat Just What You Are Looking For In A Home At Bashundhara R-a Close To Viquarunnisa Noon School And College,/en/property/details-4841492.html,23000.0
"1,200 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block F,"Express Your Individuality At This 1200 Sq Ft Apartment At Block F, Bashundhara R-a",/en/property/details-4841494.html,23000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Obtain This Well Fitted Flat Of 1800 Sq Ft Which Is Up For Rent In Bashundhara R-a,/en/property/details-5244418.html,25000.0
"1,200 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block F,"This Flat In Block F, Bashundhara R-a Is Up For Rent With An Area Of 1200 Sq. ft",/en/property/details-4841486.html,23000.0
"1,100 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,1100 Square Feet Full Furnished Apartment Is Up For Rent In Bashundhara R/a,/en/property/details-5334761.html,45000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Tastefully Designed this 1800 SQ FT flat is now vacant for rent in Bashundhara R-A,/en/property/details-4480676.html,40000.0
"1,700 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Offering You 1700 Sq Ft Apartment For Rent In Bashundhara, Block B",/en/property/details-3125783.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block H,Ready convenient flat of 1450 SQ FT is up for rent in Bashundhara R-A,/en/property/details-4191136.html,25000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,"Looking For Flat To Rent In Bashundhara, Block J? Check This One Which Is 2000 Sq Ft",/en/property/details-5001342.html,35000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,Sophisticated Style! This 3 Bedroom Flat For Rent In Bashundhara Is All About It,/en/property/details-5001343.html,35000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,Properly Designed This 2000 Sq Ft Apartment Is Now Up For Rent In Bashundhara R-a Close To Playpen School,/en/property/details-5001341.html,35000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,"2000 Sq Ft Modern Flat With Good Accommodations Is Up For Rent In Bashundhara R-a, Block J",/en/property/details-5001344.html,35000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,Great Location! Check Out This 2000 Sq Ft Flat For Rent In Bashundhara R-a,/en/property/details-5001340.html,35000.0
"1,425 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Affordable and beautiful flat is up for rent in Bashundhara R-A which is 1425 SQ FT,/en/property/details-3215852.html,25000.0
"1,750 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Get This Well Defined 1750 Sq Ft Flat For Rent In Bashundhara R-a,/en/property/details-3626763.html,30000.0
"2,880 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"Your Desired 2880 Sq Ft Apartment In Bashundhara, Block C Is Now Available For Rent",/en/property/details-3091395.html,48000.0
"1,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,"3 Bedroom Adequate Living Flat Is Up For Rent In Bashundhara, Block G With Satisfactory Price",/en/property/details-3220371.html,27000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Sophisticated Style! This Flat For Rent In Block G, Bashundhara R-a Is All About It",/en/property/details-3846714.html,24000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Tastefully Designed This Apartment Is Now Vacant For Rent In Bashundhara R-a,/en/property/details-3846713.html,24000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"Your Desired 3 Bedroom Apartment In Block C, Bashundhara Is Now Available For Rent",/en/property/details-3867535.html,30000.0
820 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Bashundhara Road,Checkout This 820 Square Feet Residential Apartment Ready To Rent In Bashundhara R-a,/en/property/details-5367849.html,20000.0
"1,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,1400 Square Feet Residential Apartment Is Ready To Rent In Bashundhara R-a,/en/property/details-3066914.html,27000.0
"1,873 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"1873 Sq Ft Flat Is Available For Rent In Bashundhara R-a, Block B",/en/property/details-3125154.html,35000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,View This Wonderful 1800 Sq Ft Flat Available For Rent In Bashundhara R-a,/en/property/details-3867536.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,1500 Sq Ft Ready Flat For Rent In Bashundhara Residential Area With Wonderful Home Amenities,/en/property/details-3580765.html,23000.0
"1,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"1100 Sq Ft Flat Available For Rent In Bashundhara R-a, Block F",/en/property/details-4821914.html,30000.0
"1,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"1100 Sq Ft Flat Available For Rent In Bashundhara R-a, Block F",/en/property/details-4821916.html,21000.0
820 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Bashundhara Road,"Looking for a nice flat to rent in Bashundhara R-A, check this one which is 820 SQ FT",/en/property/details-5367846.html,20000.0
820 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Bashundhara Road,"Looking for a nice flat to rent in Bashundhara R-A, check this one which is 820 SQ FT",/en/property/details-5367844.html,20000.0
820 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Bashundhara Road,Find 820 SQ FT nice apartment available to Rent in Bashundhara R-A,/en/property/details-5367845.html,20000.0
820 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Bashundhara Road,Find 820 SQ FT nice apartment available to Rent in Bashundhara R-A,/en/property/details-5367847.html,20000.0
820 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Bashundhara Road,Properly designed this 820 SQ Ft flat is now up for rent in Bashundhara R-A,/en/property/details-5367848.html,20000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,This 1400 sq. ft home will ensure your good quality of living in Bashundhara R-A,/en/property/details-3097354.html,25000.0
"2,100 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block J,When Location and Convenience is your priority this home is for you which is 2100 SQ FT for rent in Bashundhara R-A,/en/property/details-3838700.html,25000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"1150 Sq Ft Apartment Is Up For Rent At Your Convenient Location Of Bashundhara, Block I",/en/property/details-4251915.html,21000.0
"2,200 sqft",3,5,Apartment,Dhaka,Bashundhara R-A,Block F,Well Defined And Nice Living Space Of 2200 Sq Ft Is Up For Rent In Bashundhara R-a,/en/property/details-4821919.html,40000.0
"1,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"This Apartment Is Now Vacant For Rent In Block F, Bashundhara R-a",/en/property/details-4821918.html,20000.0
"1,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Live In This Well Designed Flat Of 1100 Sq Ft Which Is Up For Rent In Bashundhara R-a,/en/property/details-4821917.html,21000.0
"2,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Take A Look On This 2500 Square Feet Fully Furnished Apartment Rent In Bashundhara R-a,/en/property/details-3506713.html,75000.0
"1,600 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Affordable And Wonderful Residential Apartment Is Up For Rent In Bashundhara R-a Near Bank Asia Limited,/en/property/details-3461354.html,30000.0
"1,600 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,"Looking For A Peaceful Residence To Rent In Bashundhara R-a, Check This 1600 Sq Ft Apartment",/en/property/details-3461353.html,30000.0
"1,600 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Are You Looking For A Residence Which Is Your Dreams As! Check This One In Bashundhara R-a,/en/property/details-3461351.html,30000.0
"1,700 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,"Choose your destination, 1700 SQ FT apartment which is available to Rent in Bashundhara R-A",/en/property/details-3825911.html,30000.0
"1,600 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Picture yourself in this residential apartment of 1600 SQ FT for rent in Bashundhara R-A,/en/property/details-3461352.html,30000.0
"1,600 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,A budget friendly 1600 SQ FT residential flat is ready for rent at Bashundhara R-A,/en/property/details-3461350.html,30000.0
"3,500 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,Spaciously Designed And Strongly Structured This Apartment Of 3500 Sq Ft Is Up For Rent In Bashundhara,/en/property/details-5361596.html,70000.0
"2,000 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block J,A 4 Bedroom And 2000 Sq Ft Properly Developed Flat For Rent In Bashundhara R-A-Block J .,/en/property/details-4898453.html,30000.0
"1,225 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1225 Sq Ft Apartment Tailored To Your Highest Standards At Bashundhara R-a,/en/property/details-3082266.html,22000.0
"1,223 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Well Defined And Nice Living Space Of 1223 Sq Ft Is Up For Rent In Bashundhara R-a,/en/property/details-3082262.html,25000.0
"3,000 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block C,"Find Your Desired Apartment At This 3000 Sq Ft Ready Flat For Rent At Block C, Bashundhara R/a.",/en/property/details-1778459.html,75000.0
"1,900 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,"With An Availability Of Essential Civic Needs, This 1900 Sq. Ft Flat At Bashundhara R-A-Block J Is Promising You A Refined Form Of Lifestyle.",/en/property/details-4933705.html,30000.0
375 sqft,1,1,Apartment,Dhaka,Bashundhara R-A,Block C,"Amazing Studio Apartment Of 375 Sq Ft Is Up For Rent And Located In The Wonderful Neighborhood Of Block C, Bashundhara",/en/property/details-5011079.html,20000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,In This Serene Neighborhood Of Bashundhara R-a A Flat Is Up For Rent,/en/property/details-3847046.html,30000.0
"2,100 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block F,Tastefully Designed This 2100 Sq Ft Apartment Is Now Vacant For Rent In Bashundhara R-a,/en/property/details-3648863.html,36000.0
"2,270 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"Looking For A Peaceful Residence To Rent In Bashundhara R-a, Check This One",/en/property/details-3638582.html,40000.0
"2,100 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,Tastefully Designed this 2100 SQ FT flat is now vacant for rent in Bashundhara R-A,/en/property/details-5225016.html,60000.0
"1,750 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Plan to move in this 1750 SQ FT flat which is up to Rent in Bashundhara R-A,/en/property/details-3210169.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Affordable and nice flat is up for rent in Bashundhara R-A which is 1450 SQ FT,/en/property/details-3225362.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1400 SQ FT flat is now available to Rent nearby Masjid in Bashundhara R-A,/en/property/details-5358882.html,30000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block J,Are You Looking For A Residence Which Is Your Dreams As! Check This One In Bashundhara R-a,/en/property/details-4933668.html,30000.0
"1,800 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block J,Experience The Ultimate Luxury Lifestyle Here In This Bashundhara R-a Home,/en/property/details-4933667.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Be the resident of a 1500 SQ FT residential flat waiting to get rented at Bashundhara R-A,/en/property/details-3067406.html,30000.0
"3,536 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block C,"Bashundhara R-A, Block C Is Offering You A 3536 Square Feet Residential Apartment For Rent",/en/property/details-3268331.html,79000.0
"2,420 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I Extension,Bashundhara R-a Is Offering A 2420 Sq Ft Apartment For Rent To Pick It For Your Next Home.,/en/property/details-5357478.html,45000.0
"2,359 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block F,Experience The Ultimate Luxury Lifestyle Here In This Bashundhara R-a Home,/en/property/details-3646130.html,55000.0
"1,700 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A very beautiful 1700 SQ FT residence is now available for rent in Bashundhara R-A,/en/property/details-3645816.html,25000.0
"2,000 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block E,In This Serene Neighborhood Of Bashundhara R-a A Flat Is Up For Rent,/en/property/details-3653834.html,25000.0
"1,250 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,Experience The Ultimate Luxury Lifestyle Here In This Bashundhara R-a Home,/en/property/details-3210000.html,22000.0
850 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block A,850 Square Feet Residential Apartment Is Available To Rent In Bashundhara R-a,/en/property/details-3263902.html,21000.0
"3,300 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,Fully Furnished 3300 Sq Ft Apartment Is Up For Rent And All Set For You To Settle In Bashundhara R-A,/en/property/details-3082754.html,150000.0
"1,440 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"In Bashundhara R-a, Block A, A Wonderful 1440 Sq Ft Flat Is Up For Rent",/en/property/details-3270611.html,25000.0
"1,100 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,A very reasonable 1100 SQ FT residential home is up for rent located at Bashundhara R-A,/en/property/details-3961281.html,25000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,Grab This 800 Sq Ft Ready Flat For Rent In Bashundhara Residential Area,/en/property/details-3655843.html,20000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,A very reasonable 1350 SQ FT residential home is up for rent located at Bashundhara R-A,/en/property/details-3127237.html,24000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Celebrate Life Each Day In Your New Apartment Of 1450 Sq Ft With Your Beloved Family In Bashundhara,/en/property/details-3848618.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,The Calm Environment Of Bashundhara R-a Is Offering You A 1450 Sq Ft Flat Available For Rent,/en/property/details-3848622.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"View This 1450 Sq Ft Flat With 3 Beds, Available For Rent In Bashundhara R-a, Block F",/en/property/details-3848623.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,1500 Sq Ft Ready Flat With 3 Beds For Rent In Bashundhara Residential Area,/en/property/details-3865238.html,28000.0
"1,500 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,1500 Sq Ft Amazing Flat For Rent In Bashundhara Residential Area,/en/property/details-3865239.html,28000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Three Modern Bedroom Apartment In Bashundhara R-a Is Ready For Rent,/en/property/details-3848627.html,25000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"In Bashundhara,block G This Lovely Flat Of 800 Sq Ft Which Is Up For Rent",/en/property/details-4956740.html,18000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Check This Flat In Bashundhara R-a For Rent Which Is Ready To Move In,/en/property/details-3340714.html,18500.0
